"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,157119235,130218157,16,"C",13,,""
2020,157119399,130218282,11,"C",13,,""
2020,157119404,130218291,44,"C",13,,""
2020,157119401,130221619,5,"C",20,,""
2020,157122526,130221619,51,"C",20,,""
2020,157119417,130218301,41,"C",8,,""
2020,157122540,130218307,36,"C",13,,""
2020,157119482,130218368,23,"C",43,,""
2020,157119550,130218407,27,"C",13,,""
2020,157122680,130221754,21,"C",20,,""
2020,157122840,130218626,44,"C",20,,""
2020,157119819,130218638,27,"C",13,,""
2020,157122855,130218645,44,"C",13,,""
2020,157122869,130218658,16,"C",13,,""
2020,157119837,130218658,35,"C",13,,""
2020,157123068,130218894,41,"C",25,,""
2020,157120195,130218949,5,"C",13,,""
2020,157123167,130218995,51,"C",20,,""
2020,157120243,130219004,47,"C",20,,""
2020,157123189,130222169,44,"C",20,,""
2020,157120268,130219030,50,"C",23,,""
2020,157120267,130219030,5,"C",23,,""
2020,157120446,130219158,51,"C",20,,""
2020,157120467,130219199,5,"C",20,,""
2020,157123398,130219199,51,"C",20,,""
2020,157123423,130219258,51,"C",45,,""
2020,157120590,130219285,16,"C",13,,""
2020,157123467,130219285,35,"C",13,,""
2020,157120746,130219430,5,"C",20,,""
2020,157123622,130222488,5,"C",8,,""
2020,157123623,130222488,49,"C",8,,"F"
2020,157120853,130219517,5,"C",18,,""
2020,157123680,130219529,51,"C",20,,""
2020,157121040,130219684,7,"C",20,,""
2020,157121052,130222665,49,"C",20,,"F"
2020,157121051,130222665,47,"C",20,,""
2020,157121060,130219701,44,"C",20,,""
2020,157123873,130219743,5,"C",20,,""
2020,157121115,130219743,51,"C",20,,""
2020,157123876,130219756,16,"C",20,,""
2020,157121113,130219756,35,"C",20,,""
2020,157126207,130222757,21,"C",20,,""
2020,157123943,130219826,27,"C",13,,""
2020,157124123,130222906,35,"C",13,,""
2020,157126464,130220036,35,"C",7,,""
2020,157124149,130220036,16,"C",7,,""
2020,157126573,130220118,51,"C",18,,""
2020,157126588,130222991,16,"C",13,,""
2020,157124316,130220176,20,"C",13,,""
2020,157124305,130220176,7,"C",13,,""
2020,157126667,130223050,16,"C",15,,""
2020,157126707,130223081,51,"C",20,,""
2020,157126926,130223202,44,"C",20,,""
2020,157126952,130220441,14,"C",20,,""
2020,157127006,130223233,49,"C",20,,"F"
2020,157127005,130223233,5,"C",20,,""
2020,157124616,130223239,16,"C",13,,""
2020,157127048,130220516,49,"C",20,,"F"
2020,157127080,130220555,27,"C",20,,""
2020,157124693,130223313,21,"C",25,,""
2020,157127125,130220587,51,"C",20,,""
2020,157127270,130220676,27,"C",20,,""
2020,157127269,130220693,49,"C",25,,"F"
2020,157124845,130220727,14,"C",20,,""
2020,157127333,130220736,35,"C",13,,""
2020,157109713,130215247,16,"C",13,,""
2020,157109710,130215267,45,"C",20,,""
2020,157115860,130215330,23,"C",8,,""
2020,157115917,130215346,21,"C",20,,""
2020,157115983,130215403,45,"C",20,,""
2020,157115994,130215419,17,"C",20,,""
2020,157109928,130215504,5,"C",20,,""
2020,157109938,130209472,47,"C",20,,""
2020,157109948,130215533,20,"C",20,,""
2020,157110012,130215582,35,"C",13,,""
2020,157116255,130215661,35,"C",13,,""
2020,157116390,130209699,49,"C",25,,"F"
2020,157116388,130209699,45,"C",25,,""
2020,157110218,130215783,35,"C",20,,""
2020,157110217,130215783,39,"C",20,,""
2020,157110219,130215783,16,"C",20,,""
2020,157116432,130209720,45,"C",20,,""
2020,157116453,130209741,51,"C",20,,""
2020,157110341,130209816,16,"C",20,,""
2020,157116599,130209832,16,"C",13,,""
2020,157116596,130209832,35,"C",18,,""
2020,157110419,130209886,45,"C",12,,""
2020,157116699,130209910,39,"C",13,,""
2020,157116710,130209915,5,"C",20,,""
2020,157116719,130216052,21,"C",20,,""
2020,157116781,130209959,16,"C",13,,""
2020,157110520,130209959,35,"C",13,,""
2020,157116856,130216154,49,"C",5,,"N"
2020,157116852,130216154,45,"C",5,,""
2020,157116912,130216205,35,"C",13,,""
2020,157116915,130216205,16,"C",13,,""
2020,157116976,130210087,44,"C",20,,""
2020,157110701,130216283,51,"C",20,,""
2020,157110688,130216283,5,"C",20,,""
2020,157110776,130216364,51,"C",18,,""
2020,157110839,130216435,45,"C",20,,""
2020,157117198,130210248,40,"C",20,,""
2020,157117194,130210248,49,"C",20,,"N"
2020,157117267,130216488,16,"C",13,,""
2020,157120020,130218792,49,"C",20,,"F"
2020,157120069,130222037,16,"C",40,,""
2020,157123027,130222050,45,"C",8,,""
2020,157123031,130222051,3,"C",20,,""
2020,157120085,130218847,35,"C",13,,""
2020,157123038,130218847,16,"C",13,,""
2020,157123060,130218882,21,"C",25,,""
2020,157120200,130222117,51,"C",25,,""
2020,157120209,130222126,49,"C",6,,"F"
2020,157123148,130218974,51,"C",20,,""
2020,157123165,130218993,27,"C",13,,""
2020,157120404,130222253,27,"C",20,,""
2020,157120449,130219163,51,"C",20,,""
2020,157123417,130219230,39,"C",13,,""
2020,157120665,130222417,46,"C",7,,""
2020,157123569,130222466,21,"C",20,,""
2020,157120751,130222477,49,"C",20,,"F"
2020,157123645,130222516,44,"C",13,,""
2020,157120866,130219528,51,"C",20,,""
2020,157123689,130222555,5,"C",38,,""
2020,157120930,130219582,51,"C",13,,""
2020,157120952,130222606,27,"C",20,,""
2020,157123757,130222618,35,"C",18,,""
2020,157123758,130222618,16,"C",18,,""
2020,157121046,130219691,21,"C",40,,""
2020,157121056,130222669,51,"C",20,,""
2020,157123884,130222714,47,"C",20,,""
2020,157123885,130222714,44,"C",13,,""
2020,157123908,130219776,27,"C",20,,""
2020,157126282,130222806,7,"C",20,,""
2020,157124189,130222953,27,"C",20,,""
2020,157124195,130222961,27,"C",20,,""
2020,157124218,130220093,35,"C",13,,""
2020,157124220,130220093,16,"C",13,,""
2020,157126609,130220147,35,"C",13,,""
2020,157124282,130220147,16,"C",13,,""
2020,157126638,130220158,39,"C",13,,""
2020,157126664,130220187,45,"C",20,,""
2020,157124465,130220311,51,"C",20,,""
2020,157124485,130223157,51,"C",20,,""
2020,157124546,130220404,47,"C",20,,""
2020,157124552,130223198,35,"C",8,,""
2020,157124612,130223246,51,"C",13,,""
2020,157127009,130223246,45,"C",13,,""
2020,157124627,130223251,51,"C",13,,""
2020,157124720,130223326,45,"C",12,,""
2020,157127195,130223356,51,"C",20,,""
2020,157127366,130220753,49,"C",4,,"F"
2020,157127424,130223486,35,"C",20,,""
2020,157110369,130215958,45,"C",7,,""
2020,157110384,130209856,23,"C",12,,""
2020,157116684,130209893,41,"C",20,,""
2020,157110445,130216021,44,"C",20,,""
2020,157116733,130216048,5,"C",11,,""
2020,157116745,130209936,51,"C",20,,""
2020,157116731,130209945,16,"C",13,,""
2020,157116902,130216179,51,"C",20,,""
2020,157116944,130216214,36,"C",20,,""
2020,157110637,130210082,5,"C",20,,""
2020,157117107,130216361,16,"C",13,,""
2020,157117109,130216361,46,"C",13,,""
2020,157110811,130216392,16,"C",13,,""
2020,157117176,130216414,5,"C",20,,""
2020,157117193,130210235,39,"C",14,,""
2020,157110851,130216433,45,"C",19,,""
2020,157110941,130216538,49,"C",20,,"N"
2020,157117302,130216538,45,"C",20,,""
2020,157117776,130210603,51,"C",20,,""
2020,157121342,130216947,51,"C",13,,""
2020,157117937,130210686,51,"C",20,,""
2020,157121495,130217130,51,"C",20,,""
2020,157121531,130217188,51,"C",20,,""
2020,157121564,130217212,5,"C",20,,""
2020,157118225,130210854,39,"C",13,,""
2020,157118470,130211011,27,"C",15,,""
2020,157121839,130211037,35,"C",13,,""
2020,157121841,130211037,16,"C",13,,""
2020,157118520,130211055,44,"C",5,,""
2020,157118559,130217576,46,"C",20,,""
2020,157118564,130217581,35,"C",13,,""
2020,157118595,130217622,21,"C",20,,""
2020,157121952,130217637,51,"C",20,,""
2020,157118674,130217671,39,"C",20,,""
2020,157118789,130217789,62,"C",20,,""
2020,157118791,130217789,35,"C",20,,""
2020,157122089,130217789,16,"C",20,,""
2020,157118898,130217869,49,"C",20,,"F"
2020,157118907,130217877,5,"C",20,,""
2020,157122210,130217931,51,"C",20,,""
2020,157118995,130221364,47,"C",19,,""
2020,157119014,130217948,45,"C",20,,""
2020,157122258,130217948,49,"C",20,,"F"
2020,157119001,130217970,44,"C",20,,""
2020,157122403,130218142,21,"C",18,,""
2020,157122504,130218262,47,"C",23,,""
2020,157119379,130221602,16,"C",20,,""
2020,157119394,130221607,16,"C",23,,""
2020,157119393,130221607,35,"C",23,,""
2020,157122515,130221613,41,"C",7,,""
2020,157119416,130218298,5,"C",20,,""
2020,157119432,130218311,51,"C",20,,""
2020,157119424,130218319,44,"C",20,,""
2020,157119439,130218335,51,"C",22,,""
2020,157122664,130221735,63,"A",20,,""
2020,157119624,130218486,49,"C",20,,"N"
2020,157122937,130221972,21,"C",20,,""
2020,157120205,130222127,45,"C",23,,""
2020,157120386,130219096,51,"C",5,,""
2020,157123323,130222280,5,"C",20,,""
2020,157123390,130219198,51,"C",20,,""
2020,157120514,130219216,49,"C",20,,"N"
2020,157120613,130222392,16,"C",18,,""
2020,157120620,130222397,35,"C",13,,""
2020,157123486,130222397,16,"C",13,,""
2020,157123500,130222400,51,"C",13,,""
2020,157123505,130219341,35,"C",13,,""
2020,157120762,130222467,51,"C",20,,""
2020,157120740,130219434,47,"C",20,,""
2020,157123751,130222601,51,"C",20,,""
2020,157121058,130222672,27,"C",13,,""
2020,157121076,130222676,36,"A",20,,""
2020,157121077,130219714,23,"C",8,,""
2020,157121095,130219726,47,"C",20,,""
2020,157123859,130219726,49,"C",20,,"N"
2020,157126232,130222771,51,"C",20,,""
2020,157124017,130219916,45,"C",25,,""
2020,157124054,130222849,63,"C",20,,""
2020,157124069,130219945,16,"C",12,,""
2020,157126481,130222931,23,"C",8,,""
2020,157124221,130222972,35,"C",20,,""
2020,157124223,130222972,16,"C",20,,""
2020,157124308,130223025,45,"C",20,,""
2020,157126655,130220179,35,"C",20,,""
2020,157124321,130220179,16,"C",20,,""
2020,157124362,130223071,16,"C",15,,""
2020,157126699,130223071,35,"C",15,,""
2020,157126705,130223079,51,"C",20,,""
2020,157124431,130223113,46,"C",20,,""
2020,157124497,130220341,47,"C",20,,""
2020,157126897,130220392,51,"C",20,,""
2020,157126914,130220406,51,"C",20,,""
2020,157126939,130220430,45,"C",20,,""
2020,157126941,130220430,49,"C",20,,"F"
2020,157124629,130223247,35,"C",20,,""
2020,157127024,130223247,16,"C",20,,""
2020,157127046,130223267,16,"C",41,,""
2020,157127116,130220580,16,"C",21,,""
2020,157127115,130220580,35,"C",21,,""
2020,157127119,130220580,11,"C",21,,""
2020,157124786,130223379,11,"C",25,,""
2020,157124837,130220730,35,"C",13,,""
2020,157127343,130220746,51,"C",20,,""
2020,157116867,130210049,47,"C",20,,""
2020,157116870,130210049,51,"C",20,,""
2020,157110607,130216195,35,"C",13,,""
2020,157110608,130216195,16,"C",13,,""
2020,157116939,130210072,47,"C",20,,""
2020,157116950,130210072,49,"C",20,,"F"
2020,157116957,130210072,29,"C",20,,""
2020,157110631,130210072,51,"C",20,,""
2020,157110654,130216248,23,"C",8,,""
2020,157110756,130216344,11,"C",5,,""
2020,157117086,130216344,45,"C",8,,""
2020,157117132,130216375,14,"C",20,,""
2020,157117131,130216375,45,"C",20,,""
2020,157117152,130216389,45,"C",20,,""
2020,157110813,130210220,5,"C",20,,""
2020,157110831,130210229,51,"C",20,,""
2020,157117183,130216416,27,"C",15,,""
2020,157110889,130210282,16,"C",7,,""
2020,157117372,130210356,44,"C",20,,""
2020,157111007,130216588,5,"C",20,,""
2020,157111050,130210388,51,"C",20,,""
2020,157117496,130210435,47,"C",20,,""
2020,157117493,130210442,51,"C",20,,""
2020,157117531,130210474,45,"C",18,,""
2020,157111144,130210474,49,"C",18,,"N"
2020,157121251,130216832,5,"C",20,,""
2020,157121278,130210562,27,"C",20,,""
2020,157118067,130210754,14,"C",20,,""
2020,157118052,130210754,45,"C",20,,""
2020,157118191,130217265,21,"C",20,,""
2020,157121617,130210843,49,"C",20,,"N"
2020,157121616,130210843,47,"C",20,,""
2020,157121660,130217341,5,"C",15,,""
2020,157118289,130217350,51,"C",20,,""
2020,157121681,130210907,23,"C",12,,""
2020,157121765,130217451,27,"C",20,,""
2020,157118416,130210981,51,"C",20,,""
2020,157121811,130211021,2,"C",20,,""
2020,157121864,130217553,16,"C",13,,""
2020,157121863,130217553,35,"C",13,,""
2020,157121916,130217602,5,"C",20,,""
2020,157121919,130217602,51,"C",20,,""
2020,157118608,130217619,45,"C",2,,""
2020,157118632,130217643,45,"C",7,,""
2020,157121970,130221148,35,"C",13,,""
2020,157121971,130221148,16,"C",13,,""
2020,157121980,130221159,51,"C",20,,""
2020,157118685,130217689,51,"C",20,,""
2020,157118705,130221173,44,"C",20,,""
2020,157118726,130221195,45,"C",20,,""
2020,157118728,130221195,51,"C",20,,""
2020,157122059,130217755,44,"C",20,,""
2020,157118805,130217802,47,"C",11,,""
2020,157118826,130221256,51,"C",20,,""
2020,157122196,130217892,44,"C",20,,""
2020,157118950,130221344,45,"C",20,,""
2020,157118994,130221368,45,"C",13,,""
2020,157122291,130217999,51,"C",20,,""
2020,157119242,130221518,44,"C",20,,""
2020,157119281,130221545,45,"C",20,,""
2020,157119325,130218218,49,"C",20,,"F"
2020,157119324,130218218,47,"C",20,,""
2020,157122498,130218251,49,"C",20,,"F"
2020,157119365,130218251,51,"C",20,,""
2020,157122533,130221620,51,"C",20,,""
2020,157122558,130218318,27,"C",20,,""
2020,157122561,130218334,44,"C",20,,""
2020,157122611,130218404,44,"C",20,,""
2020,157119502,130218404,5,"C",20,,""
2020,157122646,130218411,49,"C",20,,"F"
2020,157122645,130218411,45,"C",20,,""
2020,157119553,130218421,5,"C",20,,""
2020,157119560,130218421,51,"C",20,,""
2020,157119592,130218445,49,"C",25,,"F"
2020,157122786,130221843,45,"C",7,,""
2020,157119773,130218610,45,"C",20,,""
2020,157119849,130218671,47,"C",11,,""
2020,157119845,130218671,5,"C",11,,""
2020,157122907,130218704,35,"C",13,,""
2020,157120057,130222033,16,"C",22,,""
2020,157123028,130222048,49,"C",20,,"N"
2020,157123067,130218891,16,"C",13,,""
2020,157123175,130219001,27,"C",11,,""
2020,157120247,130219001,39,"C",11,,""
2020,157120301,130219032,27,"C",20,,""
2020,157123214,130222193,27,"C",7,,""
2020,157120316,130219043,44,"C",20,,""
2020,157123225,130222201,36,"C",20,,""
2020,157120428,130219133,27,"C",21,,""
2020,157123313,130219144,51,"C",20,,""
2020,157123355,130222302,16,"C",20,,""
2020,157120479,130222302,35,"C",20,,""
2020,157120459,130219170,21,"C",14,,""
2020,157120458,130219170,41,"C",14,,""
2020,157123370,130222314,23,"C",8,,""
2020,157120644,130219343,27,"C",20,,""
2020,157120756,130222462,44,"C",20,,""
2020,157123572,130219433,35,"C",25,,""
2020,157120742,130219433,16,"C",25,,""
2020,157123638,130219481,51,"C",20,,""
2020,157120825,130222521,51,"C",20,,""
2020,157123717,130222584,35,"C",20,,""
2020,157123719,130222584,16,"C",20,,""
2020,157121024,130219673,7,"C",20,,""
2020,157121045,130222662,5,"C",18,,""
2020,157121063,130222679,63,"C",20,,""
2020,157123847,130222679,41,"C",20,,""
2020,157123970,130222799,35,"C",20,,""
2020,157123975,130222799,16,"C",20,,""
2020,157124028,130222829,5,"C",5,,""
2020,157124183,130220064,39,"C",13,,""
2020,157126507,130220064,16,"C",13,,""
2020,157126628,130223011,51,"C",20,,""
2020,157126781,130220279,51,"C",23,,""
2020,157126792,130223121,45,"C",20,,""
2020,157126822,130220308,51,"C",20,,""
2020,157124479,130223156,44,"C",36,,""
2020,157124519,130220361,27,"C",20,,""
2020,157126869,130223182,51,"C",20,,""
2020,157127084,130220553,51,"C",20,,""
2020,157127057,130223290,44,"C",20,,""
2020,157127120,130223319,45,"C",20,,""
2020,157127110,130223319,62,"C",20,,""
2020,157127148,130220595,35,"C",23,,""
2020,157127249,130220679,45,"C",20,,""
2020,157127312,130220709,16,"C",12,,""
2020,157124863,130220762,5,"C",11,,""
2020,157109726,130209269,49,"C",20,,"F"
2020,157115906,130209318,16,"C",22,,""
2020,157115904,130209318,35,"C",22,,""
2020,157109783,130215344,11,"C",20,,""
2020,157116013,130209389,27,"C",20,,""
2020,157116016,130215432,44,"C",22,,""
2020,157109885,130215458,5,"C",20,,""
2020,157109887,130215458,51,"C",20,,""
2020,157109897,130209434,51,"C",12,,""
2020,157109929,130215503,16,"C",13,,""
2020,157116097,130215503,35,"C",13,,""
2020,157116143,130209494,51,"C",20,,""
2020,157116159,130209507,44,"C",20,,""
2020,157116169,130209518,35,"C",40,,""
2020,157116180,130215575,16,"A",46,,""
2020,157116195,130215581,49,"C",5,,"F"
2020,157116232,130209590,45,"C",6,,""
2020,157116242,130209595,51,"C",20,,""
2020,157116267,130209617,5,"C",20,,""
2020,157116301,130215700,5,"C",13,,""
2020,157110172,130215720,51,"C",20,,""
2020,157116511,130215882,35,"C",12,,""
2020,157116621,130209846,5,"C",20,,""
2020,157116643,130215976,49,"C",20,,"F"
2020,157116669,130209870,23,"C",8,,""
2020,157110476,130209923,45,"C",18,,""
2020,157116769,130209954,49,"C",20,,"F"
2020,157110531,130209968,23,"C",12,,""
2020,157110544,130209991,27,"C",20,,""
2020,157116805,130209991,49,"C",20,,"N"
2020,157116802,130209991,5,"C",20,,""
2020,157110591,130210044,51,"C",20,,""
2020,157110634,130216227,23,"C",12,,""
2020,157117070,130216331,63,"C",20,,""
2020,157110852,130216436,44,"C",20,,""
2020,157117219,130216452,45,"C",20,,""
2020,157117259,130216485,16,"C",13,,""
2020,157117275,130210293,51,"C",20,,""
2020,157117308,130210313,44,"C",20,,""
2020,157111059,130210411,49,"C",20,,"N"
2020,157117429,130210411,45,"C",20,,""
2020,157111057,130210411,14,"C",20,,""
2020,157117516,130216719,51,"C",20,,""
2020,157111161,130216749,35,"C",20,,""
2020,157111162,130216749,16,"C",20,,""
2020,157121261,130216846,45,"C",25,,""
2020,157117668,130216853,47,"C",20,,""
2020,157117670,130216853,49,"C",20,,"F"
2020,157118024,130210730,51,"C",20,,""
2020,157118077,130210772,40,"C",20,,""
2020,157118136,130217219,21,"C",20,,""
2020,157118189,130217264,5,"C",25,,""
2020,157121772,130217461,44,"C",22,,""
2020,157118456,130211005,45,"C",7,,""
2020,157118522,130211063,5,"C",6,,""
2020,157121860,130211063,49,"C",6,,"N"
2020,157118542,130211080,35,"C",20,,""
2020,157122025,130221192,44,"C",20,,""
2020,157122045,130221213,51,"C",7,,""
2020,157118762,130217762,27,"C",20,,""
2020,157118782,130217778,5,"C",20,,""
2020,157122116,130221262,21,"C",18,,""
2020,157122125,130221273,44,"C",20,,""
2020,157122133,130217838,27,"C",20,,""
2020,157118859,130221285,16,"C",13,,""
2020,157122146,130217848,16,"C",13,,""
2020,157122142,130217848,39,"C",13,,""
2020,157122145,130217848,35,"C",13,,""
2020,157118886,130217861,51,"C",20,,""
2020,157118896,130217868,11,"C",20,,""
2020,157118915,130217882,44,"C",13,,""
2020,157118936,130217895,49,"C",20,,"N"
2020,157118935,130217895,47,"C",20,,""
2020,157122249,130217945,16,"A",20,,""
2020,157119066,130218019,23,"C",12,,""
2020,157122334,130218054,45,"C",25,,""
2020,157122429,130218168,47,"C",20,,""
2020,157119270,130221538,44,"C",20,,""
2020,157122559,130221637,45,"C",20,,""
2020,157119476,130221669,5,"C",20,,""
2020,157119549,130218419,27,"C",20,,""
2020,157119541,130218419,51,"C",20,,""
2020,157122781,130218569,46,"C",10,,""
2020,157122818,130221873,5,"C",19,,""
2020,157119811,130221900,44,"C",20,,""
2020,157119817,130221905,46,"C",20,,""
2020,157119815,130221905,63,"C",20,,""
2020,157119823,130218646,16,"C",13,,""
2020,157122886,130221932,27,"C",20,,""
2020,157122976,130218796,5,"C",20,,""
2020,157122977,130218796,49,"C",20,,"F"
2020,157123030,130218843,21,"C",18,,""
2020,157120106,130222063,16,"C",13,,""
2020,157123078,130218907,5,"C",13,,""
2020,157123079,130218907,45,"C",13,,""
2020,157123080,130218907,14,"C",13,,""
2020,157120157,130218916,21,"C",20,,""
2020,157120164,130218921,14,"C",11,,""
2020,157120162,130218921,2,"C",11,,""
2020,157123101,130222099,51,"C",20,,""
2020,157120224,130222141,51,"C",20,,""
2020,157123227,130222218,39,"C",22,,""
2020,157123230,130222218,16,"C",22,,""
2020,157123228,130222218,35,"C",22,,""
2020,157123259,130222235,7,"C",18,,""
2020,157120375,130222235,14,"C",18,,""
2020,157120399,130219105,45,"C",8,,""
2020,157123293,130219126,5,"C",23,,""
2020,157120595,130222375,51,"C",18,,""
2020,157120624,130222391,5,"C",20,,""
2020,157123491,130222394,45,"C",8,,""
2020,157120641,130219333,16,"C",14,,""
2020,157124584,130220459,44,"C",20,,""
2020,157126976,130223224,28,"C",13,,""
2020,157124704,130223315,35,"C",13,,""
2020,157127118,130223315,16,"C",13,,""
2020,157127164,130220613,5,"C",20,,""
2020,157127248,130220668,21,"C",20,,""
2020,157124805,130220678,35,"C",13,,""
2020,157127271,130220678,16,"C",13,,""
2020,157127272,130220678,46,"C",13,,""
2020,157124810,130220688,51,"C",20,,""
2020,157124819,130220712,44,"C",20,,""
2020,157124841,130220723,45,"C",20,,""
2020,157127361,130220751,44,"C",20,,""
2020,157127363,130220776,16,"C",20,,""
2020,157124903,130223478,21,"C",20,,""
2020,157124934,130220828,16,"C",13,,""
2020,157124933,130220828,35,"C",13,,""
2020,157115833,130215259,63,"C",25,,""
2020,157109749,130215288,5,"C",20,,""
2020,157109793,130209323,45,"C",13,,""
2020,157109790,130215349,47,"C",20,,""
2020,157116034,130209406,51,"C",20,,""
2020,157116060,130209428,51,"C",20,,""
2020,157109990,130209515,11,"C",2,,""
2020,157110068,130209582,51,"C",20,,""
2020,157110121,130215675,16,"C",12,,""
2020,157110117,130215675,35,"C",12,,""
2020,157116276,130209630,21,"C",20,,""
2020,157116275,130209630,5,"C",20,,""
2020,157110162,130209662,45,"C",23,,""
2020,157116368,130209689,35,"C",13,,""
2020,157116370,130209689,16,"C",13,,""
2020,157110280,130215887,35,"C",13,,""
2020,157116627,130209852,23,"C",8,,""
2020,157110466,130216036,8,"C",20,,""
2020,157110499,130209944,14,"C",18,,""
2020,157110524,130216107,16,"C",25,,""
2020,157110713,130210134,21,"C",30,,""
2020,157117058,130216314,23,"C",8,,""
2020,157117125,130216373,41,"C",20,,""
2020,157117141,130216379,21,"C",18,,""
2020,157117148,130210213,45,"C",20,,""
2020,157110833,130210232,16,"C",25,,""
2020,157117177,130210232,35,"C",25,,""
2020,157117296,130210300,5,"C",4,,""
2020,157117289,130210307,23,"C",7,,""
2020,157117356,130210346,51,"C",20,,""
2020,157111120,130216716,35,"C",13,,""
2020,157111122,130216716,16,"C",13,,""
2020,157121191,130216769,29,"C",22,,""
2020,157121203,130210507,45,"C",7,,""
2020,157117607,130216792,49,"C",20,,"F"
2020,157117808,130216965,5,"C",38,,""
2020,157117848,130216989,62,"C",20,,""
2020,157121371,130216991,16,"C",15,,""
2020,149520553,123402100,35,"C",46,,""
2020,149520555,123402101,51,"C",18,,""
2020,149520556,123402102,45,"C",25,,""
2020,149520557,123402103,49,"C",7,,"F"
2020,149520560,123402105,21,"C",18,,""
2020,149520559,123402105,5,"C",13,,""
2020,149520561,123402106,23,"C",25,,""
2020,149520562,123402107,51,"C",20,,""
2020,149520563,123402108,37,"C",21,,""
2020,149520564,123402109,51,"C",20,,""
2020,149520565,123402110,51,"C",20,,""
2020,149520567,123402112,51,"C",20,,""
2020,149520568,123402113,51,"C",20,,""
2020,149520569,123402114,44,"C",20,,""
2020,149520570,123402115,44,"C",20,,""
2020,149520571,123402116,2,"C",12,,""
2020,149520573,123402118,51,"C",20,,""
2020,149520574,123402119,5,"C",7,,""
2020,149520575,123402120,46,"C",24,,""
2020,149520576,123402121,45,"C",20,,""
2020,149520577,123402122,47,"C",20,,""
2020,149520579,123402124,5,"C",18,,""
2020,149520582,123402127,16,"C",13,,""
2020,149520583,123402128,2,"C",30,,""
2020,149520584,123402129,51,"C",18,,""
2020,149520585,123402130,28,"C",12,,""
2020,149520586,123402131,5,"C",24,,""
2020,149520587,123402132,51,"C",12,,""
2020,149520588,123402133,44,"C",12,,""
2020,149520589,123402134,16,"C",18,,""
2020,149520590,123402135,23,"C",12,,""
2020,149520591,123402136,5,"C",20,,""
2020,149520592,123402137,14,"C",20,,""
2020,149520593,123402138,2,"C",24,,""
2020,149520594,123402139,45,"C",12,,""
2020,149520595,123402140,47,"C",20,,""
2020,149520596,123402141,51,"C",20,,""
2020,149520598,123402143,51,"C",25,,""
2020,149520599,123402144,5,"C",20,,""
2020,149520600,123402145,46,"C",20,,""
2020,149520601,123402146,46,"C",8,,""
2020,149520602,123402147,44,"C",20,,""
2020,149520603,123402148,16,"C",18,,""
2020,149520604,123402149,51,"C",13,,""
2020,149520605,123402150,51,"C",20,,""
2020,149520606,123402151,45,"C",20,,""
2020,149520607,123402152,45,"C",8,,""
2020,149520608,123402153,51,"C",13,,""
2020,149520609,123402154,45,"C",12,,""
2020,149520610,123402155,35,"C",22,,""
2020,149520611,123402155,16,"C",22,,""
2020,149520612,123402156,45,"C",18,,""
2020,149520613,123402157,23,"C",12,,""
2020,149520616,123402159,21,"C",20,,""
2020,149520615,123402159,45,"C",20,,""
2020,149520618,123402161,23,"C",12,,""
2020,149520619,123402162,44,"C",20,,""
2020,149520620,123402163,23,"C",46,,""
2020,149520621,123402164,5,"C",38,,""
2020,149520622,123402165,23,"C",5,,""
2020,151408012,124993416,14,"C",20,,""
2020,151408044,124993444,16,"C",13,,""
2020,151412160,124989774,51,"C",20,,""
2020,151407992,124993395,2,"C",20,,""
2020,151412056,124989679,35,"C",13,,""
2020,151412057,124989679,16,"C",13,,""
2020,151412069,124989687,23,"C",8,,""
2020,151408026,124993428,51,"C",20,,""
2020,151408036,124993436,5,"C",38,,""
2020,151412138,124989755,44,"C",8,,""
2020,151412141,124993465,23,"C",8,,""
2020,157109685,130209231,20,"C",20,,""
2020,157115786,130215227,5,"C",20,,""
2020,157115847,130209276,23,"C",7,,""
2020,157115879,130209294,51,"C",25,,""
2020,157109759,130209306,45,"C",20,,""
2020,157115972,130209361,47,"C",20,,""
2020,157109845,130209397,44,"C",24,,""
2020,157109862,130209410,16,"C",18,,""
2020,157116022,130209410,28,"C",18,,""
2020,157116064,130215466,45,"C",20,,""
2020,157109896,130209435,45,"C",20,,""
2020,157109980,130215569,35,"C",20,,""
2020,157116179,130215573,51,"C",20,,""
2020,157116188,130209537,36,"C",20,,""
2020,157110015,130215588,21,"C",20,,""
2020,157110044,130215609,45,"C",20,,""
2020,157110046,130215616,27,"C",25,,""
2020,157110066,130209576,49,"C",20,,"F"
2020,157116228,130209575,49,"C",20,,"F"
2020,157110080,130209586,47,"C",20,,""
2020,157116233,130215633,14,"C",20,,""
2020,157110081,130209589,44,"C",20,,""
2020,157110088,130215640,28,"C",20,,""
2020,157116245,130209600,49,"C",20,,"F"
2020,157110096,130209603,7,"C",20,,""
2020,157110111,130209614,44,"C",20,,""
2020,157116278,130209626,45,"C",20,,""
2020,157110136,130209636,51,"C",20,,""
2020,157110141,130209638,47,"C",20,,""
2020,157110143,130215699,28,"C",13,,""
2020,157116302,130215696,39,"C",13,,""
2020,157110155,130209647,44,"C",13,,""
2020,157116311,130209652,51,"C",21,,""
2020,157116314,130215711,39,"C",18,,""
2020,157116318,130209660,45,"C",20,,""
2020,157110175,130209668,35,"C",13,,""
